country,year
"комедия, молодёжный"
военная драма
мелодрамадрама
"исторический фильм,драма"
"драматический фильм, романтический фильм и .mw-parser-output .ts-Wikidata-redLink a{background:none;padding:0}.mw-parser-output .ts-Wikidata-redLink a.external{color:#ba0000;color:var(--color-link-red,#ba0000)}.mw-parser-output .ts-Wikidata-redLink a.external:visited{color:#a55858;color:var(--color-link-red--visited,#a55858)}экранизация романа"
комедиямелодрама
судебная драма
драма
криминальный фильмфильм ужасовтриллер
драма/мелодрама
драма
фильм ужасов триллер
"Драма, мюзикл"
фильм ужасов
слэшер
фильм ужасов
"супергеройский фильм, фильм ужасов и фэнтезийный фильм"
"фильм ужасов, готика"
фильм ужасов
боевик приключенческий фильм фильм ужасов
фильм ужасов о сверхъестественном
документальный
фильм ужасов
комедиядрамафэнтезитриллермистика
фильм ужасовтриллер
приключенческий фильмдрамамелодраматриллер
"детективный триллер, семейная драма, фантастика"
комедия слэшер
"фантастика, триллер"
фантастический боевик
"драма, фантастика"
"триллер, фантастика, слэшер"
ужасыбоевик
постапокалиптикадрама
"фэнтези,приключения"
фильм ужасовдрама
